Region,Building Class,Occupancy,DV,AV,,,,,,,,,
1,CR_LFM+CDL+DUL+VL100_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUL+VL100_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUL+VL100_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUL+VL100_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUL+VL100_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUL+VL100_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUL+VL100_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUL+VL100_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUL+VL100_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM+VL100_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM+VL100_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM+VL100_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM+VL100_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM+VL100_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM+VL100_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM+VL100_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM+VL100_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM+VL100_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDL+DUM+VL100_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL+VL100_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL+VL100_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL+VL100_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL+VL100_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL+VL100_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL+VL100_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL+VL100_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL+VL100_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL+VL100_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUL+VL100_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUM_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUM_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUM_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUM_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUM_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUM_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUM_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUM_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUM_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LFM+CDM+DUM_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUH_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUH_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUH_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUH_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUH_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUH_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUL_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUL_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUL_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUL_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUL_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUL_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUL+VL100_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUL+VL100_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUL+VL100_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUL+VL100_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUL+VL100_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUL+VL100_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUM_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUM_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUM_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUM_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUM_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUM_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUM+VL100_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUM+VL100_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUM+VL100_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUM+VL100_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUM+VL100_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LPB+DUM+VL100_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H1_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H10_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H11,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H11_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H12,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H12_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H13,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H14,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H14_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H15,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H15_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H16,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H17,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H18,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H19,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H2_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H20,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H25,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H3_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H30,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H35,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H4_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H40,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H45,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H5_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H50,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H6_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H7_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H8_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUH_H9_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H11,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H12,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H13,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H14,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H15,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H16,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H17,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H18,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H19,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H20,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H25,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H30,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H35,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H40,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H45,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H50,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDH+DUM_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL_H11,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL_H12,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL+VL100_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL+VL100_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL+VL100_H11,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL+VL100_H12,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL+VL100_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL+VL100_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL+VL100_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL+VL100_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL+VL100_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL+VL100_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL+VL100_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUL+VL100_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUM_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUM_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUM_H11,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUM_H12,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUM_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUM_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUM_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUM_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUM_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUM_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUM_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDL+DUM_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H11,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H12,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H13,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H14,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H15,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H16,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H17,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H18,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H19,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H20,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H25,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H30,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H35,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H40,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H45,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H50,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H11,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H12,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H13,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H14,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H15,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H16,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H17,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H18,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H19,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H20,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H25,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H30,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H35,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H40,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H45,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H50,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUL+VL100_H9,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H1,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H1_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H10,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H10_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H11,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H11_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H12,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H12_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H13,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H14,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H14_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H15,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H15_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H16,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H17,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H18,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H19,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H2,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H2_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H20,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H25,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H3,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H3_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H30,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H35,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H4,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H4_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H40,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H45,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H5,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H5_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H50,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H6,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H6_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H7,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H7_NSCA,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H8,RES,0.74,0.26,,,,,,,,,
1,CR_LWAL+CDM+DUM_H9,RES,0.74,0.26,,,,,,,,,
1,EU_LWAL+DNO_H1,RES,0.90,0.10,,,,,,,,,
1,EU_LWAL+DNO_H2,RES,0.90,0.10,,,,,,,,,
1,EU_LWAL+DNO_H3,RES,0.90,0.10,,,,,,,,,
1,INF_H1,RES,0.90,0.10,,,,,,,,,
1,INF_H2,RES,0.90,0.10,,,,,,,,,
1,INF_H3,RES,0.90,0.10,,,,,,,,,
1,MCF_LWAL+DUH_H1,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUH_H2,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUH_H3,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUH_H4,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUH_H5,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUH_H6,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL_H1,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL_H1_CCA,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL_H2,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL_H2_CCA,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL_H3,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL_H3_CCA,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL_H4,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL_H4_CCA,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL_H5,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL_H5_CCA,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL_H6,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL_H6_CCA,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL+VL100_H1,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL+VL100_H2,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL+VL100_H3,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL+VL100_H4,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL+VL100_H5,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUL+VL100_H6,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM_H1,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM_H1_CCA,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM_H2,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM_H2_CCA,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM_H3,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM_H3_CCA,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM_H4,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM_H4_CCA,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM_H5,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM_H5_CCA,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM_H6,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM_H6_CCA,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM+VL100_H1,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM+VL100_H2,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM+VL100_H3,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM+VL100_H4,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM+VL100_H5,RES,0.74,0.26,,,,,,,,,
1,MCF_LWAL+DUM+VL100_H6,RES,0.74,0.26,,,,,,,,,
1,MR_LWAL+CDH_H13_FC,RES,0.68,0.32,,,,,,,,,
1,MR_LWAL+CDH_H2_FC,RES,0.68,0.32,,,,,,,,,
1,MR_LWAL+CDH_H2_FW,RES,0.68,0.32,,,,,,,,,
1,MR_LWAL+CDH_H5_FC,RES,0.68,0.32,,,,,,,,,
1,MR_LWAL+CDH_H5_FW,RES,0.68,0.32,,,,,,,,,
1,MR_LWAL+CDL_H13_FC,RES,0.68,0.32,,,,,,,,,
1,MR_LWAL+CDL_H2_FC,RES,0.68,0.32,,,,,,,,,
1,MR_LWAL+CDL_H2_FW,RES,0.68,0.32,,,,,,,,,
